CarID,Manufacturer,Model,Engine size,Features,Fuel_Type,Year_of_Manufacturing,Mileage,Price,DealerName,DealerCity,Latitude,Longitude,ServiceID,Date_of_Service,ServiceType,Cost_of_Service,AccidentID,Date_of_Accident,Description,Cost_of_Repair,Severity
C06114,Ford,Focus,2,Navigation,Petrol,2002,39712,11587,Johnson-Turner,Milton Keynes,52.018756,0.17948,S18437,10/11/2021,Air Filter Replacement,241,A09141,15/05/2023,Rear-end hit at traffic light,1618,Severe
C06114,Ford,Focus,2,Cruise Control,Petrol,2002,39712,11587,Johnson-Turner,Milton Keynes,52.018756,0.17948,S18436,19/10/2022,Suspension Check,411,A09141,15/05/2023,Rear-end hit at traffic light,1618,Severe
C06114,Ford,Focus,2,Heated Seats,Petrol,2002,39712,11587,Johnson-Turner,Milton Keynes,52.018756,0.17948,S18436,19/10/2022,Suspension Check,411,A09141,15/05/2023,Rear-end hit at traffic light,1618,Severe
C06114,Ford,Focus,2,Navigation,Petrol,2002,39712,11587,Johnson-Turner,Milton Keynes,52.018756,0.17948,S18436,19/10/2022,Suspension Check,411,A09141,15/05/2023,Rear-end hit at traffic light,1618,Severe
C06114,Ford,Focus,2,Cruise Control,Petrol,2002,39712,11587,Johnson-Turner,Milton Keynes,52.018756,0.17948,S18435,26/03/2023,Air Filter Replacement,198,A09141,15/05/2023,Rear-end hit at traffic light,1618,Severe
C06114,Ford,Focus,2,Heated Seats,Petrol,2002,39712,11587,Johnson-Turner,Milton Keynes,52.018756,0.17948,S18435,26/03/2023,Air Filter Replacement,198,A09141,15/05/2023,Rear-end hit at traffic light,1618,Severe
C06114,Ford,Focus,2,Navigation,Petrol,2002,39712,11587,Johnson-Turner,Milton Keynes,52.018756,0.17948,S18435,26/03/2023,Air Filter Replacement,198,A09141,15/05/2023,Rear-end hit at traffic light,1618,Severe
C15909,Toyota,Yaris,1,Heated Seats,Petrol,2003,80459,5376,Ingram-Mitchell,Durham,54.966148,-2.512489,S47954,20/04/2021,Oil Change,237,A23925,24/11/2023,Accident on slippery road,4280,Severe
C15909,Toyota,Yaris,1,Heated Seats,Petrol,2003,80459,5376,Ingram-Mitchell,Durham,54.966148,-2.512489,S47954,20/04/2021,Oil Change,237,A23926,24/07/2022,Front bumper scrape,1230,Major
C15909,Toyota,Yaris,1,Heated Seats,Petrol,2003,80459,5376,Ingram-Mitchell,Durham,54.966148,-2.512489,S47952,26/10/2020,Spark Plug Replacement,485,A23925,24/11/2023,Accident on slippery road,4280,Severe
C15909,Toyota,Yaris,1,Heated Seats,Petrol,2003,80459,5376,Ingram-Mitchell,Durham,54.966148,-2.512489,S47952,26/10/2020,Spark Plug Replacement,485,A23926,24/07/2022,Front bumper scrape,1230,Major
C00822,VW,Polo,1,Air Conditioning,Petrol,1995,168060,1420,Aguilar LLC,Birmingham,53.921733,0.557778,S02459,01/01/2024,Suspension Check,301,A01188,01/11/2022,Rear quarter panel dent,989,Minor
C00822,VW,Polo,1,Navigation,Petrol,1995,168060,1420,Aguilar LLC,Birmingham,53.921733,0.557778,S02459,01/01/2024,Suspension Check,301,A01188,01/11/2022,Rear quarter panel dent,989,Minor
C00822,VW,Polo,1,Air Conditioning,Petrol,1995,168060,1420,Aguilar LLC,Birmingham,53.921733,0.557778,S02459,01/01/2024,Suspension Check,301,A01189,09/05/2021,Rear-end hit at traffic light,3414,Minor
C00822,VW,Polo,1,Navigation,Petrol,1995,168060,1420,Aguilar LLC,Birmingham,53.921733,0.557778,S02459,01/01/2024,Suspension Check,301,A01189,09/05/2021,Rear-end hit at traffic light,3414,Minor
C00822,VW,Polo,1,Air Conditioning,Petrol,1995,168060,1420,Aguilar LLC,Birmingham,53.921733,0.557778,S02459,01/01/2024,Suspension Check,301,A01190,18/03/2025,Rear quarter panel dent,131,Minor
C00822,VW,Polo,1,Navigation,Petrol,1995,168060,1420,Aguilar LLC,Birmingham,53.921733,0.557778,S02459,01/01/2024,Suspension Check,301,A01190,18/03/2025,Rear quarter panel dent,131,Minor
C15119,Ford,Fiesta,1.2,Heated Seats,Petrol,1994,102413,2386,Turner-Walton,Norwich,51.047234,-0.354412,S45627,23/08/2023,Air Filter Replacement,490,,,,,
C15119,Ford,Fiesta,1.2,Cruise Control,Petrol,1994,102413,2386,Turner-Walton,Norwich,51.047234,-0.354412,S45627,23/08/2023,Air Filter Replacement,490,,,,,
C15119,Ford,Fiesta,1.2,Heated Seats,Petrol,1994,102413,2386,Turner-Walton,Norwich,51.047234,-0.354412,S45630,30/08/2025,Brake Replacement,113,,,,,
C15119,Ford,Fiesta,1.2,Cruise Control,Petrol,1994,102413,2386,Turner-Walton,Norwich,51.047234,-0.354412,S45630,30/08/2025,Brake Replacement,113,,,,,
C13467,Ford,Mondeo,1.8,Cruise Control,Diesel,1999,120608,5366,"Davis, Guerrero and Vasquez",Sunderland,50.054503,-1.224031,,,,,A20287,25/03/2024,Scratched paint on rear bumper,1319,Moderate
C13467,Ford,Mondeo,1.8,Sunroof,Diesel,1999,120608,5366,"Davis, Guerrero and Vasquez",Sunderland,50.054503,-1.224031,,,,,A20287,25/03/2024,Scratched paint on rear bumper,1319,Moderate
C26498,VW,Passat,1.4,Bluetooth,Diesel,1998,125434,4506,Wilson and Sons,York,52.27813,-0.212716,S79793,25/02/2023,Spark Plug Replacement,471,A39857,03/03/2021,Minor fender bender,2407,Moderate
C26498,VW,Passat,1.4,Bluetooth,Diesel,1998,125434,4506,Wilson and Sons,York,52.27813,-0.212716,S79793,25/02/2023,Spark Plug Replacement,471,A39858,13/10/2020,Rear quarter panel dent,2562,Major
C26498,VW,Passat,1.4,Bluetooth,Diesel,1998,125434,4506,Wilson and Sons,York,52.27813,-0.212716,S79793,25/02/2023,Spark Plug Replacement,471,A39859,16/01/2022,Tire puncture during accident,447,Moderate
C26498,VW,Passat,1.4,Bluetooth,Diesel,1998,125434,4506,Wilson and Sons,York,52.27813,-0.212716,S79792,23/11/2020,Major Service,488,A39857,03/03/2021,Minor fender bender,2407,Moderate
C26498,VW,Passat,1.4,Bluetooth,Diesel,1998,125434,4506,Wilson and Sons,York,52.27813,-0.212716,S79792,23/11/2020,Major Service,488,A39858,13/10/2020,Rear quarter panel dent,2562,Major
C26498,VW,Passat,1.4,Bluetooth,Diesel,1998,125434,4506,Wilson and Sons,York,52.27813,-0.212716,S79792,23/11/2020,Major Service,488,A39859,16/01/2022,Tire puncture during accident,447,Moderate
C42112,BMW,Z4,2.4,Sunroof,Petrol,2005,172021,6462,"Proctor, Villarreal and Hurley",Gloucester,53.713263,0.738007,,,,,A63392,01/09/2020,Rear bumper collision,2994,Minor
C42112,BMW,Z4,2.4,Bluetooth,Petrol,2005,172021,6462,"Proctor, Villarreal and Hurley",Gloucester,53.713263,0.738007,,,,,A63392,01/09/2020,Rear bumper collision,2994,Minor
C42112,BMW,Z4,2.4,Air Conditioning,Petrol,2005,172021,6462,"Proctor, Villarreal and Hurley",Gloucester,53.713263,0.738007,,,,,A63392,01/09/2020,Rear bumper collision,2994,Minor
C42112,BMW,Z4,2.4,Heated Seats,Petrol,2005,172021,6462,"Proctor, Villarreal and Hurley",Gloucester,53.713263,0.738007,,,,,A63392,01/09/2020,Rear bumper collision,2994,Minor
C42112,BMW,Z4,2.4,Sunroof,Petrol,2005,172021,6462,"Proctor, Villarreal and Hurley",Gloucester,53.713263,0.738007,,,,,A63393,20/02/2023,Rear bumper collision,3100,Severe
C42112,BMW,Z4,2.4,Bluetooth,Petrol,2005,172021,6462,"Proctor, Villarreal and Hurley",Gloucester,53.713263,0.738007,,,,,A63393,20/02/2023,Rear bumper collision,3100,Severe
C42112,BMW,Z4,2.4,Air Conditioning,Petrol,2005,172021,6462,"Proctor, Villarreal and Hurley",Gloucester,53.713263,0.738007,,,,,A63393,20/02/2023,Rear bumper collision,3100,Severe
C42112,BMW,Z4,2.4,Heated Seats,Petrol,2005,172021,6462,"Proctor, Villarreal and Hurley",Gloucester,53.713263,0.738007,,,,,A63393,20/02/2023,Rear bumper collision,3100,Severe
C42112,BMW,Z4,2.4,Sunroof,Petrol,2005,172021,6462,"Proctor, Villarreal and Hurley",Gloucester,53.713263,0.738007,,,,,A63394,17/02/2022,Tire puncture during accident,1608,Major
C42112,BMW,Z4,2.4,Bluetooth,Petrol,2005,172021,6462,"Proctor, Villarreal and Hurley",Gloucester,53.713263,0.738007,,,,,A63394,17/02/2022,Tire puncture during accident,1608,Major
C42112,BMW,Z4,2.4,Air Conditioning,Petrol,2005,172021,6462,"Proctor, Villarreal and Hurley",Gloucester,53.713263,0.738007,,,,,A63394,17/02/2022,Tire puncture during accident,1608,Major
C42112,BMW,Z4,2.4,Heated Seats,Petrol,2005,172021,6462,"Proctor, Villarreal and Hurley",Gloucester,53.713263,0.738007,,,,,A63394,17/02/2022,Tire puncture during accident,1608,Major
C30189,VW,Golf,1.8,Navigation,Diesel,2013,28330,21573,Day LLC,Stoke-on-Trent,54.069902,-2.752647,,,,,A45333,11/11/2020,Minor fender bender,4442,Major
C30189,VW,Golf,1.8,Heated Seats,Diesel,2013,28330,21573,Day LLC,Stoke-on-Trent,54.069902,-2.752647,,,,,A45333,11/11/2020,Minor fender bender,4442,Major
C30189,VW,Golf,1.8,Air Conditioning,Diesel,2013,28330,21573,Day LLC,Stoke-on-Trent,54.069902,-2.752647,,,,,A45333,11/11/2020,Minor fender bender,4442,Major
C30189,VW,Golf,1.8,Navigation,Diesel,2013,28330,21573,Day LLC,Stoke-on-Trent,54.069902,-2.752647,,,,,A45334,29/03/2024,Rear quarter panel dent,1993,Severe
C30189,VW,Golf,1.8,Heated Seats,Diesel,2013,28330,21573,Day LLC,Stoke-on-Trent,54.069902,-2.752647,,,,,A45334,29/03/2024,Rear quarter panel dent,1993,Severe
C30189,VW,Golf,1.8,Air Conditioning,Diesel,2013,28330,21573,Day LLC,Stoke-on-Trent,54.069902,-2.752647,,,,,A45334,29/03/2024,Rear quarter panel dent,1993,Severe
C37238,Toyota,RAV4,1.8,Sunroof,Hybrid,2006,121540,11957,"Wagner, Cobb and Jenkins",Newcastle upon Tyne,53.290375,0.750833,,,,,A55954,14/01/2024,Minor fender bender,3540,Moderate
C37238,Toyota,RAV4,1.8,Sunroof,Hybrid,2006,121540,11957,"Wagner, Cobb and Jenkins",Newcastle upon Tyne,53.290375,0.750833,,,,,A55955,18/12/2023,Accident on slippery road,2606,Severe
C37238,Toyota,RAV4,1.8,Sunroof,Hybrid,2006,121540,11957,"Wagner, Cobb and Jenkins",Newcastle upon Tyne,53.290375,0.750833,,,,,A55956,02/01/2025,Fender scratch from curb,2348,Moderate
C33110,VW,Polo,1.2,Navigation,Petrol,2020,25702,22880,Anderson-Rivas,Dundee,52.684469,0.486504,,,,,A49725,04/01/2023,Parking lot scrape,2951,Minor
C33110,VW,Polo,1.2,Air Conditioning,Petrol,2020,25702,22880,Anderson-Rivas,Dundee,52.684469,0.486504,,,,,A49725,04/01/2023,Parking lot scrape,2951,Minor
C33110,VW,Polo,1.2,Navigation,Petrol,2020,25702,22880,Anderson-Rivas,Dundee,52.684469,0.486504,,,,,A49726,06/09/2024,Hood dent from minor crash,3352,Major
C33110,VW,Polo,1.2,Air Conditioning,Petrol,2020,25702,22880,Anderson-Rivas,Dundee,52.684469,0.486504,,,,,A49726,06/09/2024,Hood dent from minor crash,3352,Major
C36481,Ford,Mondeo,1.6,Air Conditioning,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109543,05/04/2025,Tire Replacement,394,A54792,25/08/2022,Head-on collision,4987,Severe
C36481,Ford,Mondeo,1.6,Bluetooth,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109543,05/04/2025,Tire Replacement,394,A54792,25/08/2022,Head-on collision,4987,Severe
C36481,Ford,Mondeo,1.6,Heated Seats,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109543,05/04/2025,Tire Replacement,394,A54792,25/08/2022,Head-on collision,4987,Severe
C36481,Ford,Mondeo,1.6,Air Conditioning,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109543,05/04/2025,Tire Replacement,394,A54793,26/02/2022,Windshield damage,2053,Severe
C36481,Ford,Mondeo,1.6,Bluetooth,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109543,05/04/2025,Tire Replacement,394,A54793,26/02/2022,Windshield damage,2053,Severe
C36481,Ford,Mondeo,1.6,Heated Seats,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109543,05/04/2025,Tire Replacement,394,A54793,26/02/2022,Windshield damage,2053,Severe
C36481,Ford,Mondeo,1.6,Air Conditioning,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109543,05/04/2025,Tire Replacement,394,A54794,29/06/2024,Accident on slippery road,1055,Major
C36481,Ford,Mondeo,1.6,Bluetooth,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109543,05/04/2025,Tire Replacement,394,A54794,29/06/2024,Accident on slippery road,1055,Major
C36481,Ford,Mondeo,1.6,Heated Seats,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109543,05/04/2025,Tire Replacement,394,A54794,29/06/2024,Accident on slippery road,1055,Major
C36481,Ford,Mondeo,1.6,Air Conditioning,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109545,28/02/2025,Transmission Check,148,A54792,25/08/2022,Head-on collision,4987,Severe
C36481,Ford,Mondeo,1.6,Bluetooth,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109545,28/02/2025,Transmission Check,148,A54792,25/08/2022,Head-on collision,4987,Severe
C36481,Ford,Mondeo,1.6,Heated Seats,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109545,28/02/2025,Transmission Check,148,A54792,25/08/2022,Head-on collision,4987,Severe
C36481,Ford,Mondeo,1.6,Air Conditioning,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109545,28/02/2025,Transmission Check,148,A54793,26/02/2022,Windshield damage,2053,Severe
C36481,Ford,Mondeo,1.6,Bluetooth,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109545,28/02/2025,Transmission Check,148,A54793,26/02/2022,Windshield damage,2053,Severe
C36481,Ford,Mondeo,1.6,Heated Seats,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109545,28/02/2025,Transmission Check,148,A54793,26/02/2022,Windshield damage,2053,Severe
C36481,Ford,Mondeo,1.6,Air Conditioning,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109545,28/02/2025,Transmission Check,148,A54794,29/06/2024,Accident on slippery road,1055,Major
C36481,Ford,Mondeo,1.6,Bluetooth,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109545,28/02/2025,Transmission Check,148,A54794,29/06/2024,Accident on slippery road,1055,Major
C36481,Ford,Mondeo,1.6,Heated Seats,Diesel,2001,117716,5910,Little-Mcconnell,Newcastle upon Tyne,51.224559,0.88774,S109545,28/02/2025,Transmission Check,148,A54794,29/06/2024,Accident on slippery road,1055,Major
C24149,Ford,Fiesta,1,Cruise Control,Petrol,2015,79169,10426,Turner-Walton,Norwich,51.047234,-0.354412,S72668,02/08/2025,Major Service,117,A36279,30/11/2024,Damage from pothole incident,3195,Major
C24149,Ford,Fiesta,1,Cruise Control,Petrol,2015,79169,10426,Turner-Walton,Norwich,51.047234,-0.354412,S72668,02/08/2025,Major Service,117,A36280,12/05/2023,Door dent from tight parking,2954,Moderate
C24149,Ford,Fiesta,1,Cruise Control,Petrol,2015,79169,10426,Turner-Walton,Norwich,51.047234,-0.354412,S72667,02/01/2021,Air Filter Replacement,332,A36279,30/11/2024,Damage from pothole incident,3195,Major
C24149,Ford,Fiesta,1,Cruise Control,Petrol,2015,79169,10426,Turner-Walton,Norwich,51.047234,-0.354412,S72667,02/01/2021,Air Filter Replacement,332,A36280,12/05/2023,Door dent from tight parking,2954,Moderate
C24149,Ford,Fiesta,1,Cruise Control,Petrol,2015,79169,10426,Turner-Walton,Norwich,51.047234,-0.354412,S72666,27/11/2022,Wheel Alignment,454,A36279,30/11/2024,Damage from pothole incident,3195,Major
C24149,Ford,Fiesta,1,Cruise Control,Petrol,2015,79169,10426,Turner-Walton,Norwich,51.047234,-0.354412,S72666,27/11/2022,Wheel Alignment,454,A36280,12/05/2023,Door dent from tight parking,2954,Moderate
C05504,Toyota,RAV4,1.8,Heated Seats,Petrol,1995,178581,3004,Gonzales-Morales,Liverpool,54.099828,-1.796849,,,,,,,,,
C05504,Toyota,RAV4,1.8,Navigation,Petrol,1995,178581,3004,Gonzales-Morales,Liverpool,54.099828,-1.796849,,,,,,,,,
C03919,VW,Golf,1.6,Bluetooth,Petrol,2001,136293,4127,Perez Group,Chester,50.987354,-1.084662,,,,,A05823,17/04/2025,Rear-end hit at traffic light,1818,Major
C03919,VW,Golf,1.6,Navigation,Petrol,2001,136293,4127,Perez Group,Chester,50.987354,-1.084662,,,,,A05823,17/04/2025,Rear-end hit at traffic light,1818,Major
C03919,VW,Golf,1.6,Sunroof,Petrol,2001,136293,4127,Perez Group,Chester,50.987354,-1.084662,,,,,A05823,17/04/2025,Rear-end hit at traffic light,1818,Major
C03919,VW,Golf,1.6,Bluetooth,Petrol,2001,136293,4127,Perez Group,Chester,50.987354,-1.084662,,,,,A05824,14/10/2022,Side mirror broken,3846,Moderate
C03919,VW,Golf,1.6,Navigation,Petrol,2001,136293,4127,Perez Group,Chester,50.987354,-1.084662,,,,,A05824,14/10/2022,Side mirror broken,3846,Moderate
C03919,VW,Golf,1.6,Sunroof,Petrol,2001,136293,4127,Perez Group,Chester,50.987354,-1.084662,,,,,A05824,14/10/2022,Side mirror broken,3846,Moderate
C38479,Ford,Focus,1.4,Heated Seats,Petrol,2012,86919,13876,Carr-Shaw,Woking,50.712268,-0.750035,S115554,26/03/2025,Spark Plug Replacement,297,A57828,20/12/2023,Scratched paint on rear bumper,684,Major
C38479,Ford,Focus,1.4,Sunroof,Petrol,2012,86919,13876,Carr-Shaw,Woking,50.712268,-0.750035,S115554,26/03/2025,Spark Plug Replacement,297,A57828,20/12/2023,Scratched paint on rear bumper,684,Major
C38479,Ford,Focus,1.4,Navigation,Petrol,2012,86919,13876,Carr-Shaw,Woking,50.712268,-0.750035,S115554,26/03/2025,Spark Plug Replacement,297,A57828,20/12/2023,Scratched paint on rear bumper,684,Major
C38479,Ford,Focus,1.4,Cruise Control,Petrol,2012,86919,13876,Carr-Shaw,Woking,50.712268,-0.750035,S115554,26/03/2025,Spark Plug Replacement,297,A57828,20/12/2023,Scratched paint on rear bumper,684,Major
C38479,Ford,Focus,1.4,Heated Seats,Petrol,2012,86919,13876,Carr-Shaw,Woking,50.712268,-0.750035,S115555,12/11/2024,Tire Replacement,157,A57828,20/12/2023,Scratched paint on rear bumper,684,Major
C38479,Ford,Focus,1.4,Sunroof,Petrol,2012,86919,13876,Carr-Shaw,Woking,50.712268,-0.750035,S115555,12/11/2024,Tire Replacement,157,A57828,20/12/2023,Scratched paint on rear bumper,684,Major
C38479,Ford,Focus,1.4,Navigation,Petrol,2012,86919,13876,Carr-Shaw,Woking,50.712268,-0.750035,S115555,12/11/2024,Tire Replacement,157,A57828,20/12/2023,Scratched paint on rear bumper,684,Major
C38479,Ford,Focus,1.4,Cruise Control,Petrol,2012,86919,13876,Carr-Shaw,Woking,50.712268,-0.750035,S115555,12/11/2024,Tire Replacement,157,A57828,20/12/2023,Scratched paint on rear bumper,684,Major
C21124,Ford,Mondeo,1.8,Air Conditioning,Hybrid,2001,48482,11592,Mclean-Miller,Bath,54.735096,-2.81676,S63572,11/09/2020,Clutch Replacement,490,,,,,
C21124,Ford,Mondeo,1.8,Air Conditioning,Hybrid,2001,48482,11592,Mclean-Miller,Bath,54.735096,-2.81676,S63573,29/01/2025,Major Service,180,,,,,
C49718,VW,Polo,1.4,Heated Seats,Petrol,2016,30900,18376,Villa and Sons,Watford,51.405253,0.513693,,,,,,,,,
C49718,VW,Polo,1.4,Bluetooth,Petrol,2016,30900,18376,Villa and Sons,Watford,51.405253,0.513693,,,,,,,,,
C49718,VW,Polo,1.4,Cruise Control,Petrol,2016,30900,18376,Villa and Sons,Watford,51.405253,0.513693,,,,,,,,,
C42295,Ford,Focus,1.8,Cruise Control,Petrol,1990,119469,2855,Allen-Jones,Edinburgh,51.561646,0.126593,S127022,29/09/2021,Clutch Replacement,400,A63665,18/10/2021,Minor parking lot accident,4062,Major
C42295,Ford,Focus,1.8,Bluetooth,Petrol,1990,119469,2855,Allen-Jones,Edinburgh,51.561646,0.126593,S127022,29/09/2021,Clutch Replacement,400,A63665,18/10/2021,Minor parking lot accident,4062,Major
C47610,VW,Passat,1.8,Air Conditioning,Diesel,2021,10523,50532,Carr-Shaw,Woking,50.712268,-0.750035,,,,,A71591,03/03/2023,Door dent from tight parking,2055,Moderate
C47610,VW,Passat,1.8,Air Conditioning,Diesel,2021,10523,50532,Carr-Shaw,Woking,50.712268,-0.750035,,,,,A71592,24/04/2021,Minor parking lot accident,3876,Severe
C11077,VW,Passat,1.8,Sunroof,Diesel,2004,152139,6156,Cruz-Castro,Wolverhampton,51.880035,-2.303019,S33394,06/01/2022,Clutch Replacement,318,A16719,01/02/2023,Rear-end hit at traffic light,3057,Major
C11077,VW,Passat,1.8,Bluetooth,Diesel,2004,152139,6156,Cruz-Castro,Wolverhampton,51.880035,-2.303019,S33394,06/01/2022,Clutch Replacement,318,A16719,01/02/2023,Rear-end hit at traffic light,3057,Major
C11077,VW,Passat,1.8,Heated Seats,Diesel,2004,152139,6156,Cruz-Castro,Wolverhampton,51.880035,-2.303019,S33394,06/01/2022,Clutch Replacement,318,A16719,01/02/2023,Rear-end hit at traffic light,3057,Major
C11077,VW,Passat,1.8,Sunroof,Diesel,2004,152139,6156,Cruz-Castro,Wolverhampton,51.880035,-2.303019,S33393,11/08/2021,Brake Replacement,444,A16719,01/02/2023,Rear-end hit at traffic light,3057,Major
C11077,VW,Passat,1.8,Bluetooth,Diesel,2004,152139,6156,Cruz-Castro,Wolverhampton,51.880035,-2.303019,S33393,11/08/2021,Brake Replacement,444,A16719,01/02/2023,Rear-end hit at traffic light,3057,Major
C11077,VW,Passat,1.8,Heated Seats,Diesel,2004,152139,6156,Cruz-Castro,Wolverhampton,51.880035,-2.303019,S33393,11/08/2021,Brake Replacement,444,A16719,01/02/2023,Rear-end hit at traffic light,3057,Major
C41515,BMW,X3,2,Sunroof,Diesel,2006,54504,16805,"Bailey, Grant and Carter",Sunderland,50.747838,-2.092458,,,,,A62456,26/04/2023,Windshield damage,2463,Major
C22063,VW,Golf,1.6,Bluetooth,Petrol,2005,63240,9177,Schroeder and Sons,Aberdeen,54.748374,0.233383,S66356,10/06/2022,Wheel Alignment,481,,,,,
C22063,VW,Golf,1.6,Bluetooth,Petrol,2005,63240,9177,Schroeder and Sons,Aberdeen,54.748374,0.233383,S66355,21/10/2021,Brake Replacement,182,,,,,
C22063,VW,Golf,1.6,Bluetooth,Petrol,2005,63240,9177,Schroeder and Sons,Aberdeen,54.748374,0.233383,S66358,15/12/2023,Coolant Flush,420,,,,,
C09414,VW,Golf,1.4,Cruise Control,Petrol,1988,226696,747,Brown Group,Bradford,53.35685,-2.446912,S28427,01/11/2021,Air Filter Replacement,250,,,,,
C09414,VW,Golf,1.4,Sunroof,Petrol,1988,226696,747,Brown Group,Bradford,53.35685,-2.446912,S28427,01/11/2021,Air Filter Replacement,250,,,,,
